,A18,A19,A20,A21,B18,B19,B20,B21,B22,B24,C18,C19,C21,C22,C23,C24,D18,D19,D20,D21,D22,D24
ENSG00000164032,3.125940708391035,3.2859845695613172,2.710892995327145,2.9112203771407836,3.032310488675795,3.3752788851595663,3.2848075074000853,3.1426446973713222,3.1759062717712494,3.1997036169421786,3.1650150432792326,2.929085590732029,3.147295512213773,3.1534295456103685,2.9986311587840966,3.2879262201159527,3.167299927523444,3.2312230853558015,3.229637937796741,3.0189640802099675,3.277852773844933,3.1460347184028707
ENSG00000105372,2.9349773266244834,3.001597393006389,3.1903989890318893,3.160949159180595,3.2065655764344836,2.9562636560419135,3.085772814366618,3.1078746089926708,3.206349235346815,3.0582627000089007,3.1524982483903727,2.9461492496705293,3.221068649470195,3.1534295456103685,3.0858264738183587,3.0485289005493814,3.0066564346991043,3.0764892510286588,3.089263207324186,2.8381409060962706,3.127867974367451,3.251253757797265
ENSG00000173812,2.8470571172782657,3.3264104460332162,3.0645934328385103,3.2590986826947743,2.9226827968210873,3.1726997807547144,3.085772814366618,3.4237848676467313,3.026129462607472,3.137879693747054,3.1524982483903727,3.130989956637016,3.2444978956502397,3.1534295456103685,2.9722549831461493,3.127636692494077,3.2069762317366974,3.141282944105394,3.2930668491351227,3.183801878824167,3.3392381501776907,2.8588240889914776
ENSG00000186468,3.10840412138767,3.001597393006389,2.9871953148491617,3.1002112746188724,3.099241318623781,3.094897884508828,3.0483782211100223,3.1426446973713222,3.128430278699664,3.1876408318010654,3.032182998896718,3.042834298035678,3.147295512213773,3.1279148333635503,3.132438445789672,3.17018136650811,3.0530887372705924,3.1721705684958517,3.138277131306393,3.1235745617542783,3.212451364034096,3.251253757797265
ENSG00000149273,2.913711286004554,3.1847714128611613,3.0939497627137347,3.232025003978518,2.9226827968210873,2.918379046309878,3.103958473182091,2.9956630053723026,2.912157933242645,3.291300156348732,3.017875313667627,3.027355430660637,3.094905092795629,3.004284555369308,3.049383896009668,3.0832012282920487,3.0680991208972364,3.3397953653484542,3.161911685991006,3.2182706585814285,3.0672233091598318,3.074166785038406
ENSG00000119705,3.0905545048659113,3.001597393006389,3.136429033943512,3.3111415925473557,3.0148536209683146,2.7275196923115548,3.206630384655774,3.0900254385239423,3.0785874827260713,3.0159436263672794,3.087450489207788,3.286936151972923,3.1970772771926907,3.0748452283440537,3.1209875543831784,3.11671156225122,3.1259841416795306,3.1721705684958517,3.229637937796741,2.9767303921967114,3.0827327378522864,3.2130821558157163
ENSG00000106366,2.5245033880280956,2.7303487498246657,2.8493627610423427,2.769215817585259,2.6590751338223786,2.838011628567557,2.6847929609401726,2.913187096989557,2.736660690853539,2.7349661550018722,2.77432756670544,2.8391057680212515,2.7630869625480408,2.6583535384098615,3.061679576328644,2.8826138314555183,2.8151735288050017,2.7874451607940625,2.464384750142573,2.7152740625332608,2.736848279939371,2.6768795266690395
ENSG00000106153,3.053870036856346,2.945212673595751,2.9871953148491617,3.0521073505031007,2.9970865885091236,2.9562636560419135,2.989526059323943,3.0900254385239423,3.0080135830492685,3.2350427335890934,3.017875313667627,3.144955591304648,2.8863363313085557,3.088378992723706,2.8132603295125915,3.09449657163343,2.941189964183675,3.0596129223177564,3.0508588810452135,2.9174923315052386,2.968747986649634,3.238691094149678
ENSG00000005022,2.9349773266244834,2.964363009886346,3.136429033943512,3.3361813974667496,2.9418091413060514,3.1109500573259474,2.788810011267818,3.1762463399146585,2.9516094584790467,3.150554038258353,3.073917329247535,3.0580772176406126,2.91892986325884,2.989554666007366,3.0738259073851713,3.3153169385343157,3.219859388675506,3.2312230853558015,3.0244113383098803,3.0726366168086847,3.239127365860035,3.074166785038406
ENSG00000229344,2.996189576602432,3.153866604733942,3.0495856398968884,3.160949159180595,3.0829238832087738,3.216631868153147,2.883019648091727,2.846535002262919,2.806130327709921,3.1754307573474514,2.927443715794004,3.144955591304648,2.9348367192170772,3.0611257853829725,2.931338548393572,3.000345963220751,2.9579627460141618,3.007204674716228,3.1262470268110922,2.991007395419129,3.019197332075767,3.059151938831636
ENSG00000142864,2.6987293765025453,3.121976147187054,3.1083109546567718,3.0521073505031007,2.8832963864965806,3.0785838299536703,3.2997354080256387,2.823292465278615,3.128430278699664,2.77242329657159,2.77432756670544,2.8391057680212515,3.267390755409078,2.7752397591689975,3.1660247949542417,2.94972338558052,2.9241310500863897,2.6689804199543468,2.9259146134277887,2.902117796799465,2.69237496542068,2.9127920775639145
ENSG00000132475,3.125940708391035,3.001597393006389,3.0495856398968884,3.1755742205945925,2.9605765236342205,3.010528281767069,3.067250302005506,3.0152612926844617,3.1759062717712494,3.0159436263672794,3.1139794604128492,3.1168265172893452,2.91892986325884,3.1534295456103685,3.1769741611094133,3.09449657163343,2.9067760715976836,3.0596129223177564,2.9693205632226474,3.046160397943504,2.8202678191785417,2.9127920775639145
ENSG00000115310,3.3154071725470264,2.9256884298210646,3.122468819342483,3.2590986826947743,3.249255115320102,3.0619992068520654,3.2227623946560833,3.285685167676943,2.9895634538630746,2.986702033314541,3.1650150432792326,3.08788324046001,3.094905092795629,3.190521016741942,3.3375903860483827,3.060220427690461,3.2818972434522418,2.951897156812226,3.089263207324186,2.8381409060962706,3.1130481021373466,2.963996054103335
ENSG00000136238,3.053870036856346,3.072148503998354,3.0188769675594527,3.160949159180595,3.032310488675795,3.216631868153147,2.837023851601425,3.034482858403076,3.0080135830492685,3.0159436263672794,3.225351555954976,3.1587288703062555,3.1970772771926907,2.974604559184786,3.0976847327399883,3.0485289005493814,3.1537167853685575,3.0930854896243605,3.089263207324186,3.183801878824167,2.878561417007852,3.0439082059544726
ENSG00000130726,3.160117406434413,3.121976147187054,3.0645934328385103,2.832558853615002,3.1466544224081776,3.0279812800078534,2.5051529322033423,2.799496831914699,3.1120904997567207,2.941171063195845,2.9115435371133933,2.4805904735869597,2.5783914753134263,3.0611257853829725,3.024329472887752,2.9234175008734646,3.0530887372705924,2.8523243603317296,2.748389758125288,3.0856164119586023,3.185044204217864,3.0127054000115994
ENSG00000108953,2.8697724091989536,2.9256884298210646,3.136429033943512,3.0844323524897215,3.0663357661596695,2.9375007459049685,3.156611540731922,2.9956630053723026,2.970766508585212,3.0582627000089007,3.1139794604128492,2.929085590732029,2.9659108971226105,2.9440166451436425,3.0976847327399883,3.105665753899906,3.139946597884147,2.989106598581854,2.9259146134277887,3.0856164119586023,2.9156176518493107,3.1598086614082357
ENSG00000136938,3.3009194356056972,3.1380484957342465,3.003161601847235,3.232025003978518,3.1770586006333983,3.1423014718775932,3.0483782211100223,3.2707654187740443,2.9895634538630746,3.0719802233327322,3.2135719826395373,3.1168265172893452,3.0676433036062947,3.0188006208823284,3.3093745697772965,2.840074135245316,3.1537167853685575,3.0930854896243605,3.063824892545238,3.0856164119586023,2.8202678191785417,2.94721770003266
ENSG00000155506,2.996189576602432,3.3131159136126813,3.2416047357660895,3.160949159180595,2.903183490291065,3.157616129016951,3.085772814366618,3.1926330305632957,2.871085832165884,3.291300156348732,3.0462888585318906,3.130989956637016,3.053728544947067,3.1149091252951338,3.0976847327399883,3.0247276032487087,3.2069762317366974,2.7648483931061323,2.9259146134277887,3.0189640802099675,2.6458313447385073,2.8588240889914776
ENSG00000218227,2.996189576602432,2.945212673595751,2.9871953148491617,3.001571984475321,3.115296764616078,2.918379046309878,2.7638023939811114,3.240241046388213,2.9516094584790467,3.085512119681409,2.9736814008364014,3.1723150205519466,2.91892986325884,3.190521016741942,3.0115628639829715,2.94972338558052,2.974458836144219,3.1872638277297445,3.1850005215141977,2.991007395419129,2.8595053087364417,3.2000274809768836
ENSG00000262902,3.2561526094398654,3.153866604733942,2.9206518871587206,2.929955586135298,3.2767348448587965,3.2448830527849983,2.837023851601425,3.034482858403076,3.128430278699664,3.163069752202394,2.77432756670544,2.929085590732029,3.0107834038422254,3.1149091252951338,2.9986311587840966,2.7331559856192955,3.0066564346991043,3.0424468869575603,3.1850005215141977,2.932634064593892,3.1130481021373466,3.132068401054442
ENSG00000111716,2.586013746108411,2.821903958618704,2.9709699636444467,2.811887137515748,2.9970865885091236,3.126748623469553,2.905247774266573,3.159586645801608,2.8282542918266746,3.044354386030327,2.9115435371133933,3.027355430660637,3.1344529744065848,3.1534295456103685,3.061679576328644,3.0126110894405476,3.0828875208609268,2.893350706196306,2.9110169363051788,2.9767303921967114,2.933643238055542,2.94721770003266
ENSG00000108821,2.7250293110163746,2.3215222940137967,2.7725986957004025,2.790779065477634,2.6074980406707224,2.838011628567557,2.657005599931724,3.1426446973713222,2.6358239817691693,2.6346830002075157,2.77432756670544,2.7402217826719357,2.6006803449162974,2.989554666007366,2.565656003172373,2.595084455131799,2.8528273036308325,2.809542577512015,2.8000134126958405,2.5964256791068765,2.8202678191785417,2.9127920775639145
ENSG00000132341,2.955800523942853,3.2147496769570285,3.1637780618145395,3.0187024374662026,3.1619720588270197,2.8790024854820144,2.989526059323943,2.846535002262919,3.0785874827260713,3.0582627000089007,2.9736814008364014,3.1024595893790656,2.8863363313085557,3.004284555369308,3.1094040197129122,3.105665753899906,3.0066564346991043,2.8730479136421776,3.0377225411940194,2.932634064593892,2.7794276499023387,3.074166785038406
ENSG00000188846,2.8919831563030334,2.8435404582120656,2.8856424570623234,3.001571984475321,2.8832963864965806,3.157616129016951,2.905247774266573,2.8914596282502014,2.8498993620755466,2.7906385373782516,3.060198507404355,3.08788324046001,2.996048500684905,2.811351022718321,3.1094040197129122,3.0832012282920487,3.0530887372705924,3.156846007227847,3.0244113383098803,3.0856164119586023,2.985848792927515,2.7820138626993645
ENSG00000225630,3.072380480203599,2.9831534913471307,2.954477002383146,2.8528118900872497,2.9605765236342205,2.974680993382128,2.989526059323943,2.9344525044621994,2.736660690853539,2.676010683227857,2.988630770112842,3.0730912748144017,2.91892986325884,2.989554666007366,2.9722549831461493,2.8826138314555183,2.77604628464767,3.024981024493655,2.9833803906435645,2.991007395419129,2.7148588367707864,2.8771389483864316
ENSG00000026508,2.8000173977807945,2.9256884298210646,2.9871953148491617,2.929955586135298,2.9605765236342205,2.9562636560419135,2.86028617820015,2.9344525044621994,2.9895634538630746,3.044354386030327,2.810436678510638,2.979427145475711,3.0107834038422254,2.9440166451436425,2.945164214075432,2.7331559856192955,2.8528273036308325,3.0424468869575603,2.9110169363051788,3.0050834316612063,2.7148588367707864,2.7820138626993645
ENSG00000163466,2.8697724091989536,2.945212673595751,2.7725986957004025,3.2854586574790168,3.131098501314378,3.1109500573259474,3.0483782211100223,2.823292465278615,2.6875128034286946,2.8085279101040506,3.087450489207788,2.876074796671909,2.9348367192170772,2.9440166451436425,3.1985196609402364,3.25019764061101,3.022374641169472,2.7648483931061323,2.9405936037075135,2.637631329585396,2.933643238055542,2.8211562709841154
ENSG00000114391,3.0157884016765704,3.001597393006389,3.2290470100239883,2.8726628704599624,2.9605765236342205,2.7952684357207302,2.948274507824763,3.3432330646546657,2.8282542918266746,3.0582627000089007,2.7925450972486887,2.962926618479872,2.996048500684905,2.811351022718321,2.6971021574387275,2.936656940679305,3.022374641169472,3.0424468869575603,3.1735227390632272,2.886503189976443,3.1568646738000146,2.7618527024141097
ENSG00000197061,2.8919831563030334,3.105641252779469,3.0495856398968884,3.035544373526559,2.9418091413060514,2.603285129127052,2.989526059323943,2.846535002262919,2.970766508585212,2.3427768825073874,3.2135719826395373,3.274830272671146,3.121443357779784,3.1149091252951338,3.024329472887752,2.7491478828837907,3.1537167853685575,3.007204674716228,3.0244113383098803,3.0189640802099675,3.019197332075767,3.0284284999335784
ENSG00000131747,3.0905545048659113,2.7997889485389376,2.7923491861209624,3.035544373526559,2.9970865885091236,3.216631868153147,3.139366731173156,2.9344525044621994,3.026129462607472,2.696051193127118,2.988630770112842,2.9461492496705293,2.996048500684905,3.0331089816973695,3.132438445789672,2.94972338558052,3.1259841416795306,3.109410783628268,2.9550602346936796,2.947549941209252,3.1130481021373466,2.8588240889914776
ENSG00000166598,2.996189576602432,2.7771737830004315,3.1771771070283554,2.8528118900872497,3.1619720588270197,3.126748623469553,3.085772814366618,3.0533419126209633,3.206349235346815,2.6346830002075157,3.0033599434968288,3.027355430660637,3.2328518871879512,3.004284555369308,3.290111792767411,2.9234175008734646,2.795801262174807,3.0596129223177564,2.9833803906435645,3.0050834316612063,2.8400789991867534,2.9967311297856427
ENSG00000153187,2.913711286004554,3.054971853597764,2.867667127072988,3.0684004590293825,2.9605765236342205,2.7952684357207302,2.905247774266573,2.869249571797238,2.760357527582106,2.8085279101040506,3.100802945519823,2.8200957763891896,3.1599752083344117,3.20258528629371,3.187804935972888,3.000345963220751,3.037849604047737,2.893350706196306,2.9693205632226474,2.962246600266872,3.019197332075767,2.8401675275676737
ENSG00000174444,2.955800523942853,3.089035092363084,2.8493627610423427,3.0684004590293825,2.9226827968210873,3.0451348888740704,3.1902338599240583,2.724511370454379,2.932078236100652,3.2691755069250945,2.8280137695777503,2.7809560494872887,3.209144909848962,2.9440166451436425,2.9986311587840966,3.0717768411881976,3.0066564346991043,3.0596129223177564,2.9259146134277887,2.7519458834344266,3.1130481021373466,3.0127054000115994
ENSG00000166441,2.8470571172782657,2.7303487498246657,2.8493627610423427,2.929955586135298,2.8211459353780994,2.9562636560419135,2.5686867227785726,3.1426446973713222,2.871085832165884,3.0582627000089007,2.9585051519212966,2.8200957763891896,3.147295512213773,3.1279148333635503,2.797469796398558,3.0832012282920487,2.974458836144219,2.8730479136421776,3.0244113383098803,3.0594861285875803,3.127867974367451,3.0284284999335784
ENSG00000161011,2.5557314330483716,2.8647187169218093,2.830717088081847,2.790779065477634,2.633619074962803,2.6293975004834715,2.4015761154565207,2.913187096989557,2.7123886561116755,2.7156979589034913,2.657448868334525,2.7809560494872887,2.7816516338870567,2.79345838500717,2.7316894917238153,2.854456043642019,2.974458836144219,2.6689804199543468,2.655946593915737,2.7152740625332608,2.5456932197221422,2.631522334991033
ENSG00000242071,2.9349773266244834,2.9057753863346045,2.9709699636444467,2.929955586135298,3.0494678353759483,2.9562636560419135,2.926992535672379,2.6982124043218856,2.932078236100652,2.8934677204510737,3.0033599434968288,3.144955591304648,3.0107834038422254,2.9440166451436425,2.931338548393572,2.94972338558052,2.990687215493654,2.831162236594112,3.0244113383098803,3.0726366168086847,2.9156176518493107,2.9301530219189638
ENSG00000187109,2.996189576602432,2.9831534913471307,2.9206518871587206,3.0187024374662026,3.0663357661596695,2.548921259495949,3.067250302005506,2.9552750947285666,2.970766508585212,2.7906385373782516,3.087450489207788,2.857761111253775,2.9348367192170772,2.9594275501658713,3.2605035097703694,2.936656940679305,2.9579627460141618,2.932760014302294,2.748389758125288,2.8706408945344815,3.0827327378522864,2.8017765706326516
ENSG00000008394,3.0157884016765704,3.121976147187054,2.9206518871587206,2.7246421802232823,3.0663357661596695,3.010528281767069,2.5990013518081096,2.7751211353756777,3.026129462607472,3.0159436263672794,3.0033599434968288,2.911725701247736,3.1344529744065848,3.0748452283440537,3.061679576328644,2.854456043642019,2.8341776315940694,2.932760014302294,2.9259146134277887,2.886503189976443,2.968747986649634,2.8017765706326516
ENSG00000135506,2.823813823933565,2.681222958869066,2.158674993585013,2.7015874670590656,2.754875321866133,2.2593583677650435,2.3645209792398294,2.5239935162538982,2.6875128034286946,2.6346830002075157,2.548393497652549,2.630475866159808,2.68517702539397,2.549290309949859,2.714545352589866,2.7648880595795493,2.67095574146892,2.195287530725703,2.391405467654661,2.677206056103992,2.5190094586409093,2.654458068144029
ENSG00000138668,3.072380480203599,3.258096538021482,3.003161601847235,2.832558853615002,2.754875321866133,2.8988845675687553,3.2227623946560833,3.0152612926844617,2.912157933242645,2.7156979589034913,2.755771989851595,2.6534097582124048,2.7248905469391578,2.8462035842281814,2.8740412356547638,3.036699062946777,3.1807010377320974,2.7648483931061323,2.7305721687920252,2.991007395419129,2.951349647365229,2.8771389483864316
ENSG00000102317,3.0905545048659113,3.0197072686036988,2.7524502504074557,2.9112203771407836,3.2065655764344836,2.858717073615874,3.085772814366618,2.869249571797238,3.0439229881412193,3.001429709878608,2.878964023238333,2.558338748997359,2.91892986325884,3.3050751686142705,3.2704706610890297,2.6835860936861198,2.8891145703045917,2.7874451607940625,2.7658954304703562,2.886503189976443,2.736848279939371,2.9967311297856427
ENSG00000165119,3.035010484681056,3.001597393006389,2.8856424570623234,3.0844323524897215,3.1466544224081776,3.1109500573259474,3.139366731173156,2.750136387289738,2.8498993620755466,2.826102869591313,2.927443715794004,2.857761111253775,3.256009834477665,2.75668304599184,3.2196107260236704,3.11671156225122,2.974458836144219,2.932760014302294,2.895893957700244,2.821486039985415,2.7794276499023387,3.0127054000115994
ENSG00000243859,2.5557314330483716,2.821903958618704,2.867667127072988,2.9483462326310166,2.7995400566285187,2.858717073615874,2.948274507824763,2.846535002262919,2.8282542918266746,2.696051193127118,2.9736814008364014,2.7402217826719357,2.70523091868667,2.974604559184786,2.931338548393572,3.1597136838119204,2.974458836144219,2.893350706196306,2.895893957700244,2.8706408945344815,2.968747986649634,2.272544549975824
ENSG00000117450,2.823813823933565,2.7997889485389376,2.867667127072988,2.790779065477634,2.8422948557192496,2.8988845675687553,2.989526059323943,2.8914596282502014,2.806130327709921,2.8934677204510737,3.032182998896718,2.558338748997359,3.053728544947067,3.004284555369308,3.0738259073851713,2.9100004238545427,2.941189964183675,3.0930854896243605,3.1017437439338984,2.8545229256611035,3.0026620716932517,2.9967311297856427
ENSG00000219928,2.6439588229947706,2.9057753863346045,2.9377074552559637,3.0521073505031007,3.032310488675795,3.010528281767069,2.837023851601425,3.2246221959285104,2.871085832165884,3.0582627000089007,2.9115435371133933,3.08788324046001,2.9504945038805106,3.0188006208823284,2.931338548393572,2.987928533727915,2.9067760715976836,3.0930854896243605,3.089263207324186,2.8545229256611035,3.051469543588734,3.103536609160478
ENSG00000150687,2.8470571172782657,2.821903958618704,3.122468819342483,2.7015874670590656,2.8422948557192496,3.0619992068520654,2.7381533201872714,3.0533419126209633,2.912157933242645,3.0302498992137026,2.810436678510638,2.857761111253775,2.9504945038805106,3.0611257853829725,3.0858264738183587,3.2009426120334794,2.990687215493654,2.8730479136421776,2.997245276988508,3.0189640802099675,2.800056209981015,2.8588240889914776
ENSG00000104904,2.775640869327777,2.964363009886346,2.9033003718114387,3.001571984475321,2.8211459353780994,3.1109500573259474,2.883019648091727,2.846535002262919,3.0080135830492685,2.9565795460917474,2.8622673885111465,2.7402217826719357,2.9810932290008916,2.9440166451436425,2.945164214075432,2.840074135245316,2.77604628464767,2.932760014302294,2.8491023801611033,2.6964211950208354,2.9156176518493107,2.8588240889914776
ENSG00000119335,2.8470571172782657,2.8854577430937356,2.9033003718114387,3.0684004590293825,3.0663357661596695,3.1423014718775932,2.883019648091727,3.0533419126209633,2.871085832165884,2.753870095216834,2.8452872356761736,3.027355430660637,2.9504945038805106,3.1279148333635503,3.061679576328644,2.8106745195564793,3.1259841416795306,2.6435052293713457,2.895893957700244,2.947549941209252,2.878561417007852,2.8588240889914776
ENSG00000100345,2.996189576602432,2.65572438210047,2.867667127072988,3.001571984475321,2.5247732428053533,2.9562636560419135,3.0483782211100223,3.0718518762758333,2.6089418710072607,2.9255214384795485,3.017875313667627,2.8940591139215868,2.8696323334356943,2.879882243379157,3.0858264738183587,2.8106745195564793,2.990687215493654,2.444301330711455,2.7658954304703562,2.902117796799465,2.7148588367707864,2.8401675275676737
ENSG00000170421,2.5245033880280956,2.7060874919343614,2.7318874830162114,2.55083996590792,2.6074980406707224,2.8988845675687553,2.883019648091727,2.799496831914699,3.026129462607472,2.860352440686437,2.8622673885111465,2.7607963118031766,2.8177779668294978,3.0472154979924087,2.7316894917238153,2.7803843174799616,2.8341776315940694,2.989106598581854,2.8491023801611033,2.8545229256611035,2.8972611701763245,2.9127920775639145
ENSG00000075415,2.823813823933565,2.821903958618704,2.710892995327145,2.7015874670590656,2.633619074962803,2.703876923085502,2.5686867227785726,2.458453219446148,2.4304368231465285,2.941171063195845,2.657448868334525,2.6534097582124048,2.6438208809122834,2.896305562605453,3.5461038901262745,2.8964008779056947,2.77604628464767,2.8523243603317296,2.6751315401738047,2.5964256791068765,2.8972611701763245,2.4543012007119227
ENSG00000110958,2.823813823933565,2.9057753863346045,3.0495856398968884,2.67798866562932,3.0494678353759483,2.858717073615874,2.837023851601425,2.823292465278615,2.6875128034286946,2.8934677204510737,2.9115435371133933,2.5829671994832153,2.91892986325884,2.8462035842281814,2.748544656607301,2.7331559856192955,2.941189964183675,2.9706749355334057,2.7658954304703562,2.902117796799465,2.8202678191785417,2.895124397762721
ENSG00000213585,2.996189576602432,2.7303487498246657,2.7318874830162114,2.8726628704599624,2.7995400566285187,3.0619992068520654,2.905247774266573,2.799496831914699,2.871085832165884,2.877047152025016,2.9585051519212966,2.6977575157258373,2.7630869625480408,2.912463508854105,3.0858264738183587,3.2692398505253024,2.9241310500863897,2.7874451607940625,2.6363863741575506,2.787320319122459,2.736848279939371,2.654458068144029
ENSG00000110321,2.8697724091989536,3.054971853597764,2.622208558347476,2.8726628704599624,2.9418091413060514,2.858717073615874,2.989526059323943,2.6982124043218856,2.932078236100652,2.449829157973084,2.8280137695777503,2.6758294572754786,2.8526445652082835,3.004284555369308,2.9588013345267026,3.138443753031336,2.9579627460141618,2.7648483931061323,3.01092055417365,2.9174923315052386,2.985848792927515,2.720268398211515
ENSG00000181163,2.823813823933565,2.8647187169218093,2.9871953148491617,2.9483462326310166,2.8630057470806216,2.9375007459049685,3.009530767251061,2.799496831914699,2.6089418710072607,2.9255214384795485,2.677902114070248,2.8940591139215868,2.744171114428982,3.1407535623473843,2.9173190506926483,2.7803843174799616,2.990687215493654,2.8730479136421776,2.8491023801611033,2.8045490845179732,2.8972611701763245,2.9301530219189638
ENSG00000117523,2.8919831563030334,2.8435404582120656,2.8493627610423427,3.0187024374662026,2.8422948557192496,2.773191606725282,3.0483782211100223,2.724511370454379,2.9895634538630746,2.7156979589034913,2.9430950306114996,2.7809560494872887,2.8863363313085557,2.879882243379157,2.903100208657071,2.840074135245316,2.795801262174807,2.809542577512015,2.9259146134277887,2.7152740625332608,2.8595053087364417,2.8017765706326516
ENSG00000169100,2.8697724091989536,3.001597393006389,2.4170626364187098,2.9664047619071705,2.4655589539974816,3.0785838299536703,3.0483782211100223,2.846535002262919,2.3630751499544806,2.826102869591313,2.571176795852112,2.719215034011515,2.744171114428982,2.912463508854105,2.6612755482841384,2.8686340419016534,2.7558931695764417,2.6689804199543468,2.833005660409583,2.6576144499431247,2.6458313447385073,2.336871268736679
ENSG00000008018,2.4589600831343903,3.054971853597764,2.667533571003966,2.7246421802232823,2.9789981699227206,2.9927652574853982,2.788810011267818,2.6434439511280052,2.7123886561116755,2.941171063195845,2.927443715794004,2.8940591139215868,2.744171114428982,2.6988527722120557,3.1209875543831784,2.9626212982496307,2.8341776315940694,2.7180628003946397,2.510237213496551,2.902117796799465,2.800056209981015,2.9967311297856427
ENSG00000270906,2.6439588229947706,2.6295585774573507,2.3881866851209317,2.7246421802232823,2.7995400566285187,2.816868387328427,2.926992535672379,2.750136387289738,2.760357527582106,2.941171063195845,2.697945395637604,2.929085590732029,2.70523091868667,2.6988527722120557,2.6428691269644093,2.840074135245316,2.77604628464767,2.6173640503112856,2.7830999191153434,2.821486039985415,2.5970152143734873,2.8017765706326516
ENSG00000167642,2.823813823933565,2.8647187169218093,2.7318874830162114,2.811887137515748,2.7081219989195873,2.548921259495949,2.71182901433871,2.312882182490023,2.581317102193121,2.860352440686437,2.878964023238333,2.7809560494872887,2.8863363313085557,2.63747176801126,2.390654111541811,2.7648880595795493,2.735325538348488,2.5905211244872266,2.416328379150272,2.485308668349745,2.5456932197221422,2.6080481807438596
ENSG00000130402,2.996189576602432,2.9256884298210646,2.8856424570623234,2.67798866562932,2.580676355310059,2.816868387328427,2.628423978525833,2.5239935162538982,3.0439229881412193,2.7349661550018722,2.8452872356761736,2.6977575157258373,2.9504945038805106,2.912463508854105,2.8740412356547638,2.595084455131799,2.735325538348488,2.9706749355334057,2.8000134126958405,2.787320319122459,2.6217211268068046,2.8211562709841154
ENSG00000221983,2.671719029580299,2.575078875700392,2.7923491861209624,2.9841429569186,2.7995400566285187,2.918379046309878,2.813207475094956,2.9956630053723026,2.806130327709921,2.7906385373782516,2.8622673885111465,2.7402217826719357,2.8526445652082835,2.974604559184786,3.0115628639829715,2.795644101176846,2.9241310500863897,2.932760014302294,2.9405936037075135,3.0856164119586023,2.8400789991867534,2.8771389483864316
ENSG00000176340,2.8000173977807945,3.1380484957342465,2.9709699636444467,2.832558853615002,2.8422948557192496,2.603285129127052,2.905247774266573,2.823292465278615,3.0080135830492685,2.9255214384795485,3.017875313667627,2.876074796671909,2.5783914753134263,2.879882243379157,2.931338548393572,3.105665753899906,2.9579627460141618,2.7180628003946397,2.8491023801611033,2.8706408945344815,2.758364573146547,2.895124397762721
ENSG00000108424,2.955800523942853,2.7303487498246657,2.9709699636444467,2.832558853615002,2.7995400566285187,2.858717073615874,2.86028617820015,2.614892199379443,2.932078236100652,2.8085279101040506,2.7175948252290834,2.929085590732029,2.70523091868667,2.811351022718321,2.945164214075432,2.9234175008734646,2.4757946395794654,2.893350706196306,2.8491023801611033,3.0189640802099675,2.7148588367707864,2.8588240889914776
ENSG00000206503,2.4922686300911754,2.7060874919343614,2.689448269718457,2.55083996590792,2.633619074962803,2.5205893079877097,2.71182901433871,2.6712030788054864,2.327612578644933,2.7156979589034913,2.657448868334525,2.962926618479872,2.2934651421930488,2.2255542051525294,2.6971021574387275,2.8106745195564793,2.5535100689489254,2.345066087970213,2.7305721687920252,2.437157522039044,2.2752247319883088,2.8211562709841154
ENSG00000099783,2.586013746108411,2.681222958869066,2.867667127072988,2.405136662038827,3.032310488675795,2.918379046309878,2.926992535672379,2.8914596282502014,3.026129462607472,2.6346830002075157,3.1773771028093387,2.876074796671909,2.6006803449162974,2.6988527722120557,3.299789562377547,2.8686340419016534,2.8341776315940694,2.7417291832602873,2.8166455914334403,2.6964211950208354,2.69237496542068,2.508219709438896
ENSG00000122565,2.8697724091989536,2.8647187169218093,2.867667127072988,3.001571984475321,3.0829238832087738,2.918379046309878,2.969112979806666,2.9344525044621994,3.026129462607472,2.9096230040725213,2.6152429025251958,2.8940591139215868,2.8526445652082835,2.549290309949859,2.9173190506926483,2.9626212982496307,2.8151735288050017,2.831162236594112,2.9405936037075135,2.8381409060962706,2.8202678191785417,3.074166785038406
ENSG00000156508,2.8919831563030334,2.9256884298210646,2.8493627610423427,2.8921274474551244,2.754875321866133,2.9375007459049685,2.7381533201872714,2.6712030788054864,2.760357527582106,2.877047152025016,2.8452872356761736,3.0730912748144017,2.9659108971226105,2.9594275501658713,2.797469796398558,2.7803843174799616,2.8341776315940694,2.7874451607940625,2.9259146134277887,2.9174923315052386,2.6217211268068046,2.963996054103335
ENSG00000044574,2.8919831563030334,3.0197072686036988,3.0939497627137347,2.7471773294910227,2.683899235607761,2.838011628567557,2.7381533201872714,2.913187096989557,2.783505798440387,2.843374277112759,2.988630770112842,2.9461492496705293,2.7998779304790893,2.974604559184786,2.9173190506926483,2.7648880595795493,2.7143259804110995,2.7648483931061323,2.880538758248793,2.733778066371196,2.8400789991867534,2.895124397762721
ENSG00000147889,2.5245033880280956,2.1656866938216184,2.4451281155743967,2.5233483370853693,2.580676355310059,2.603285129127052,2.628423978525833,2.5855012251462965,2.2526759330670827,2.613360503541839,2.657448868334525,2.6977575157258373,2.5783914753134263,2.811351022718321,2.6612755482841384,2.497983024928411,2.5535100689489254,2.379250439177683,2.7830999191153434,2.386570035791177,2.5456932197221422,2.6768795266690395
